iteration,chain,σ,Pm,Ps,Am,As,ρ[1],ρ[2],ρ[3],ρ[4],ρ[5],ρ[6],ρ[7],ρ[8],ρ[9],ρ[10],ρ[11],ρ[12],ρ[13],ρ[14],ρ[15],ρ[16],ρ[17],ρ[18],ρ[19],ρ[20],ρ[21],ρ[22],ρ[23],ρ[24],ρ[25],ρ[26],ρ[27],ρ[28],ρ[29],ρ[30],ρ[31],ρ[32],ρ[33],ρ[34],ρ[35],ρ[36],ρ[37],α[1],α[2],α[3],α[4],α[5],α[6],α[7],α[8],α[9],α[10],α[11],α[12],α[13],α[14],α[15],α[16],α[17],α[18],α[19],α[20],α[21],α[22],α[23],α[24],α[25],α[26],α[27],α[28],α[29],α[30],α[31],α[32],α[33],α[34],α[35],α[36],α[37],lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
1001,1,0.047478379587940996,0.041942034956896516,0.09602699451042433,-0.0044740781135774454,0.22510214912903678,0.032480727299536834,0.07648976536148548,0.006392273324350826,0.031014636204498618,0.03814974624578521,0.08190711329347396,0.14442288735967013,0.003813666058944277,0.04396053218132426,0.34715091282933247,0.03162210748809366,0.047924954945621254,0.08629537380532473,0.02354259090229555,0.039791623656766584,0.01998947725311292,0.05392327928044456,0.000159123815614639,0.002155133696929269,0.10639995151444245,0.030017923917999192,0.06843420251356304,0.010704169755759002,0.034967534276290006,0.019923404354307412,0.05261148692160994,0.061805438888266964,0.06607399635359908,0.04834626484408942,0.15807710674855327,0.005481032738705132,0.04436887814636044,0.006679102481565151,0.1157798972686404,7.406223080903834e-5,0.15140171024864293,0.0008988319877305342,0.04912601158678255,-0.7356747127848308,-0.06324331819457893,0.015149700886139606,0.01699625373813878,0.11662318743266317,-0.09072724535418343,0.03491272245902446,-0.05845076589131323,0.02889951069218191,0.22735850474476518,-0.037617903270616246,0.23233154158236227,-0.029022187590463454,0.03532452354631126,-0.0913967382478299,0.12902981283456139,0.05206533073479068,0.08260335251449306,0.06244330344517396,0.043683640896325926,0.07682472004422843,0.07176188367872026,0.07035811744903903,0.0641669476824242,-0.15869410492043512,0.14336745047177654,0.2727506144812352,0.1527877247569348,0.16085399609788167,0.07267423641866971,0.07408444134032494,-0.022876694635668753,0.053910885942214035,0.9241320532986717,0.3344571839246964,-0.0714246433611947,14118.273519874032,31.0,1.0,0.9004086024184104,14118.273519874032,-14076.951756180571,-0.045782131483065314,0.38792962640764017,5.0,0.0,0.19055414579993163,0.19055414579993163
1002,1,0.04726752590055041,0.02868886328805182,0.09024146891000241,0.11122696199165517,0.19746952453151828,0.025385798614580037,0.17976525037794955,0.003782618366581484,0.026136199591141343,0.026201273829085863,0.09500826290157818,0.13519248091807862,0.002059859547550501,0.013691619164224804,0.40792049454275137,0.034812568794049495,0.04232654341934824,0.15952837846292345,0.02584909821742925,0.036912472469677805,0.023848230714162578,0.06192532472745306,0.002027526195969885,0.0007854483226166961,0.2721269106732651,0.04363460860846976,0.11335269514724847,0.002523099312571328,0.03432521979270111,0.021205186580734944,0.2082979562466389,0.04549069746257822,0.08392152800684169,0.021241973589529773,0.11306990119759736,0.02350135875731231,0.02949896924535658,0.016036548215936367,0.0513731645700996,5.068072369324325e-6,0.057747567242560284,0.004911545130743503,0.041256704653248016,-0.5593588687331249,-0.05212683077113422,0.01927184842571728,0.02644205736825708,0.11951261155614468,-0.09872147290422462,-0.016505357176190436,-0.08454556531051839,0.02553314688546486,0.21876301924216512,-0.01950168396117311,0.15945348687112665,-0.07068193437668041,0.047263514773924445,-0.08623866911581357,0.13635166766310913,0.05450974545435139,0.08214667402325292,0.107627634032486,0.05436118238907784,0.10445792838690737,0.0576752763155522,0.09405074405657257,0.07782099693343156,-0.055723811568215,0.16898004094380698,0.27553421936864947,0.07680895931248204,0.15726035004259203,0.13747852079435435,0.05596267864829672,-0.015585019206871015,-0.0361861942662088,0.924232993340294,-0.15488845291240044,-0.041249682652755526,14114.304634345894,31.0,1.0,0.9215520354893478,14114.304634345894,-14073.364299272416,0.037915656765108,0.32935099018504843,4.0,0.0,0.19055414579993163,0.19055414579993163
1003,1,0.04727260058501897,0.019754708931484514,0.1676822841936126,-0.012398272300471554,0.2391089311836629,0.014092122655761286,0.16794644212001322,0.024753345883225402,0.02081544565003379,0.03552763850400197,0.10049199395011635,0.32657867878112873,0.0063092474638771785,0.042755448005927565,0.7221076872771176,0.03306889625439357,0.034206538560152815,0.12872800703800416,0.01369256272941251,0.027753881453112177,0.0012579065077120265,0.04880758982745637,0.0003199805420375531,0.0011437986457851822,0.13653482223357832,0.05628696689853316,0.019179449454073853,0.002633879877601686,0.03340699587723627,0.022945862516900603,0.08109970330153046,0.05015913019675098,0.08934907406169786,0.07170167324812086,0.15373225769743928,0.01083623664508301,0.05971790113527611,0.01639413966619505,0.3254185984439029,0.00014219323428564298,0.20272306930757533,0.006066060923296506,0.03544765849319644,-0.7494672551914972,-0.05997535776759819,0.009806135043376617,0.014270538586458749,0.1214402621997175,0.053390486113558705,0.052038880611658254,-0.06613803908023232,0.03412976505906674,0.23570228307034338,-0.04793032604399861,0.2659145395045466,-0.03420772479999282,0.024474330006870527,-0.15931496456714328,0.12913663183471083,0.06307442743794768,0.08041576417251695,0.07322080021606385,0.05502257564660457,0.033281602256178704,0.036184515465060865,0.07448014047099892,0.06869405429474897,-0.16159422670192228,0.13860590594093666,0.27431946050569983,0.18252153595898019,0.16417229935962607,0.09881547276684985,0.12095309668865493,-0.022082630635284924,0.10343563417656954,0.8407744976532215,0.4091132662332052,-0.042732698985287525,14115.442586806119,31.0,1.0,0.7800946760732628,14115.442586806119,-14064.326526814419,0.0866737921951426,0.5668594595499599,4.0,0.0,0.19055414579993163,0.19055414579993163
1004,1,0.046475557192877014,0.030526628241920824,0.15042902164041033,0.030645966906744232,0.1931184472571377,0.03374514987104698,0.4113088029453891,0.019338090147837435,0.02350960859002381,0.029237633857747632,0.08879187644115742,0.2161368662063405,0.001892219625719165,0.023276520356478723,0.6400200257719265,0.030591660441105045,0.048479450810157684,0.15270872412794806,0.02515574437781636,0.030814320761147318,0.004483516280913774,0.05698608497425967,0.0005580603300286009,0.001855545646425769,0.13470857889732252,0.05258201184037573,0.025568723929601113,0.00916187361533499,0.03154000703135638,0.024156083531513137,0.12606232081524038,0.03851485292440649,0.07436579372583033,0.05712046592984004,0.13198648980481648,0.021879526731015196,0.02748775571072081,0.008850452466180268,0.08863628223379207,2.315061913198819e-5,0.2759186746904969,0.0016291321534590666,0.02700481127874898,-0.8278345582873529,-0.05196354112124229,0.010158885047754319,0.02206926733619037,0.12224980326362025,-0.14461779710099648,0.08954182156239528,-0.06993753733733939,0.024946154963915102,0.2394993770235759,-0.014322209907391064,0.2524614693911211,-0.0499332609207379,0.035542363477296994,-0.12800831473502997,0.1263150449478961,0.05537761562838323,0.07086251654373453,0.06244834485833046,0.047467235191944825,-0.012716776507911816,0.06337425012369807,0.07980373708443353,0.06571889173336876,-0.011326213734099325,0.14751433666798602,0.26767824725850414,0.20296686778712184,0.15732681067063603,0.12099402942248208,0.06364678313167099,-0.018264623238684476,0.0017866071504423625,0.9086380406554738,0.30151779418117897,-0.01701003560844854,14117.188383130651,31.0,1.0,0.9036159386559485,14117.188383130651,-14068.007411912358,0.08627502121089492,0.27717387421944295,4.0,0.0,0.19055414579993163,0.19055414579993163
1005,1,0.04785157309833643,0.08261870229106302,0.21038164005959495,0.11268618311257371,0.2961231471143713,0.022950262336693446,0.13691833051756166,0.009522407450830155,0.01949578586527379,0.03976445805421478,0.09760007739795361,0.21211617951200792,0.00896423175570494,0.039339261965144916,0.621689153524549,0.03246158882551252,0.026786863743605536,0.1999147265595893,0.011627478594390528,0.026268303855727,0.012626551857352708,0.046524071288847835,0.0015716350190575865,0.00043699016946583373,0.6658805732156278,0.05198010150947859,0.08925666318378811,0.00233382857327316,0.027687672843035166,0.026020318475897274,0.2495017573500723,0.06228974901488743,0.07875369090591293,0.03112076150299903,0.1234386480787079,0.014392324751563119,0.05584171733673935,0.0206611728203301,0.28610580143463693,4.612880644317156e-6,0.073276312656344,0.002833496337002367,0.06326367452008153,-0.5684148646948219,-0.06012238254744245,0.015356646172639586,0.021406378035563327,0.1155975025380785,-0.5332648413418043,0.044054851356146174,-0.06416620792393454,0.03503389568935241,0.18420722538471257,-0.06798751048335837,0.2815125463967291,-0.07156739249170686,0.033374111328306665,-0.17683637870770766,0.13283553405624468,0.05877655653865185,0.09040876928406708,0.12577050754941413,0.043788823220589676,0.08899473743767226,0.06422359019652604,0.06917378892313372,0.07694248445450745,-0.1886952678251041,0.1488395443988475,0.2780491645359343,0.143797830560829,0.1576583267083335,0.10691957876886246,0.12941086288791723,-0.021401396852749808,0.18905769926302463,0.856830234116026,0.05034387049429054,-0.0863074695685803,14099.92892319295,15.0,1.0,0.8067527086498811,14099.92892319295,-14065.150509006413,0.0852568783411698,0.5505974636980682,4.0,0.0,0.19055414579993163,0.19055414579993163
1006,1,0.04722870273026706,0.021567602531274484,0.15356573689683092,-0.013760658668658932,0.22187812069346907,0.048953267397975314,0.12615423144972135,0.017669806745649472,0.026456009137935686,0.03056974254738347,0.10089069160007987,0.285286546438467,0.003219106912372237,0.07746645340215423,0.6337688542049703,0.02515061652432958,0.060715044294435166,0.16790536760878283,0.003019506370694797,0.035815821117466104,0.007139899798967438,0.05267717656804734,0.00396300860761544,0.0031361512881003992,0.22842571983026316,0.049187872181684016,0.03595780162048558,0.007496796731220336,0.03256440740860756,0.027829354878886808,0.22769903070718117,0.04698968098449923,0.09456106199708009,0.04021979121938235,0.13584411008548808,0.014423509862522143,0.06370623835543518,0.010335682206159,0.16422732804282902,1.2686097075329224e-6,0.006258321206686524,0.0035254808697786134,0.043794133868384585,-0.8561150098877701,-0.05117572984510094,0.012237114500604464,0.02130213213277995,0.12506327053594832,-0.4420513768554098,0.050903185602104356,-0.03806496512234213,0.022223435006980492,0.2192810410938928,-0.0016151522665931953,0.270658140327472,-0.05984645977239716,0.02988052014837442,-0.10780550511393201,0.1250080369222977,0.06107903802690189,0.07815305852391621,0.07063094681315105,0.04809974591588885,0.005230626410335457,0.06045318662238367,0.0833779316656919,0.07554400857626867,0.02077531852774794,0.1649642738240236,0.28681569870234846,0.10587978799524228,0.15991719763906548,0.09918135663816881,0.13689005205172086,-0.0166902306642059,0.05625329834052297,0.908527971735054,-0.2141787279653889,-0.0725536832559598,14112.510367028915,15.0,1.0,0.957798529970445,14112.510367028915,-14065.879532439147,-0.17509036629053298,0.2681027081434877,4.0,0.0,0.19055414579993163,0.19055414579993163
1007,1,0.046914604141106535,0.044688269211393294,0.1053662042129636,-0.018978847742277746,0.26814506245889047,0.04953192946442446,0.09900734150394955,0.019063283494948624,0.0192979920099159,0.020255318951696077,0.10554458627698972,0.06116982530256844,0.004303460874111047,0.03572909462282426,0.44589295507133364,0.0380355706458357,0.09635411851954798,0.1754810497053929,0.01079445644952502,0.03276686603629578,0.01577142137818834,0.049141682858487704,0.005045211621900552,9.533969619127045e-5,0.34432646818892865,0.05371151212288954,0.02921330533189759,0.002466125359471588,0.03454335175384642,0.024098150730773527,0.04996579600561607,0.05084172541826804,0.08531781904732205,0.0411155519517279,0.1454220225545755,0.009779995771337873,0.07681538862391399,0.005116243750267769,0.23814671784338826,3.3420697651171036e-6,0.12942838256328232,0.005062832429608888,0.06855598093897203,-0.6639494762765474,-0.047544594003854065,0.015817479135431176,0.016303150375579622,0.11832935774667122,-0.18665109563278207,0.016419575824037115,-0.08702641783643075,0.03260309094590947,0.24131883685240865,0.040718602541821414,0.2728190951714692,-0.0804837230916924,0.0323304839689555,-0.14314049174713225,0.1305324048172579,0.06388478113399379,0.08336215604159335,0.13061708357997018,0.049894189029617966,0.02919510306675468,0.05746785389500064,0.08430301983186714,0.07259218446766522,-0.35009929267755646,0.14668296144017573,0.282060459261266,0.16549069850707376,0.16209958002982688,0.10292277363305873,0.1317813491365248,-0.015296757489274386,0.1106417772372005,0.7637499679705556,0.03190145720738187,-0.04676322644293006,14115.34310451226,31.0,1.0,0.7127346653238021,14115.34310451226,-14066.69324670118,-0.040187592454458354,1.7793146576950676,4.0,0.0,0.19055414579993163,0.19055414579993163
1008,1,0.04758175462698523,0.04970921629408054,0.1406528203074007,0.016418814263166305,0.21795094917852567,0.042843697474485035,0.3568109748718642,0.017348424622001826,0.017288150652352986,0.0245139687682162,0.09275316047188777,0.050923782255900704,0.0044093451487413945,0.04599733558659236,0.5495792670800382,0.03609023290386972,0.07910347111666649,0.230489191340085,0.006324087563339936,0.02894030364189156,0.023232159160645256,0.05301178763004188,0.005010662358742876,0.0007438165044283172,0.222049263700928,0.0534025537209503,0.04480368645103883,0.0015173218067969653,0.035491817945350855,0.028026165698931665,0.01642056075670242,0.05143301868719018,0.06792122167398701,0.0712163458425352,0.13960907638484002,0.009962409914103717,0.0924464311460406,0.0072969906195332656,0.2668071929510763,0.0004607414278678017,0.12174881493078452,0.0038139788322220894,0.07415893805931591,-0.6814682076147648,-0.05241596268711417,0.01222097228716338,0.019178819896702736,0.12445809229356836,-0.17529930156094867,-0.0035858754726918757,-0.050699092417719534,0.029924806424154255,0.22060336375173825,0.008676985993505446,0.3135062439235874,-0.08945940565515037,0.027237053397910303,-0.07185548244788,0.12956882076277784,0.06296754923844697,0.07830835784725929,0.06948913001934118,0.05400931551091148,-0.0057148388902811854,0.04993282930047317,0.08191808002500416,0.07067055055641233,-0.27089085977199867,0.15106674389454527,0.31755580733341676,0.12757782274435614,0.1665583826147391,0.09196239837258254,0.14705267208471712,-0.021879145601693534,0.09281277849412896,0.8506362843867081,0.37365138674801623,-0.02066251478795785,14112.984253870549,15.0,1.0,0.5184729391210137,14112.984253870549,-14076.16765601889,-0.9227224629594275,3.2985303911555093,4.0,0.0,0.19055414579993163,0.19055414579993163
1009,1,0.046989625147334825,0.023054490843047733,0.10914706042765279,0.07985847820539516,0.23548711458557361,0.04196452842614718,0.0667832346154209,0.010163825073365126,0.02667915120510937,0.056367166429845676,0.08587924651964628,0.25755811372625004,0.003053687553842897,0.03444411633349592,0.5014421006159078,0.028644634980746368,0.056852121309416914,0.13301700504335404,0.013134321146634414,0.034326227367743836,0.009507626624100528,0.05202550492877812,0.001344559973957524,0.001423931835780604,0.2544275401639865,0.05322854172510738,0.13607619895880327,0.011974574576253687,0.03667440164344464,0.022615530302113704,0.037408162816222966,0.05319231410611126,0.09114419176052921,0.059397739123920656,0.12314658382239092,0.026127564164680983,0.08788781943948643,0.01913118988358619,0.06226162780877681,1.62539635456832e-5,0.03719810026123784,0.0022204449145999472,0.07077955201810428,-0.6179785075050647,-0.058742533004598425,0.013194868794644172,0.02593126880017977,0.11811095274815112,-0.09006118397378057,0.0685490570414423,-0.08635265141550261,0.030137437765041516,0.23454049985865688,0.01385625094573204,0.2543876730849091,-0.04148207863254478,0.04636138906400336,-0.13930473805816368,0.1346196873344764,0.062335697293120045,0.08413510725718563,0.09628942858743285,0.047985001053675605,0.005210803726222919,0.07383085862752327,0.07899537405016234,0.07218792903454777,-0.027957995988354474,0.13984503904481366,0.2342938067446843,0.15886528735624297,0.1595239725141171,0.14384363398691385,0.14170956095700862,-0.017194820320255544,-0.08699868022833283,0.9251999435173315,-0.22259513695207264,-0.05982601582564087,14121.793708198624,15.0,1.0,0.9446506146628243,14121.793708198624,-14081.992216902394,-0.23794702285340463,0.4194748511818034,4.0,0.0,0.19055414579993163,0.19055414579993163
1010,1,0.047411061810716984,0.015800710111418342,0.1457990916482567,0.10156539980563276,0.2546816021874743,0.0679537626145041,0.3201699048819559,0.01958866534227747,0.01711569311656477,0.036602317280659526,0.09789374288542003,0.08361579621929839,0.002912985195491627,0.015247045101299988,0.5222019354143453,0.03547949885465545,0.07415357901692364,0.23951273125297232,0.040755791791470194,0.028726508167958072,0.00714240152472795,0.052100358661464945,0.006054620836895582,0.00019606865138718972,0.20483524024898173,0.04544102676200925,0.016348084381086557,0.004667811098255597,0.030517519780431927,0.029777126339063636,0.02840881902458342,0.04166891231888321,0.08262133540559208,0.06879238135101703,0.11929767732608015,0.016056619259073,0.08419705299678752,0.01803095981028539,0.05517324659655513,0.00021246807179315676,0.07858758151254329,0.002353628343328643,0.07312413074387969,-0.8064586571786403,-0.0510457724136198,0.01347411394964333,0.022817633276294994,0.11850968086272612,-0.11712033535036813,0.014694988526148953,-0.08962500086076906,0.03126260299414639,0.22349942695645544,-0.020906879916835066,0.30472039078146934,-0.047018336673057555,0.030684396120588233,-0.13271859994455634,0.12472652735703066,0.05706599324807427,0.06251692497014968,0.07864303932172358,0.03487535401669446,0.02499277308063956,0.07708645845952466,0.07879290402145615,0.07869524056604976,-0.5029192139148403,0.15692949069280324,0.2683666332514112,0.1486715765963056,0.15571696677956676,0.11356597819744002,0.13245027710756485,-0.017713121389608625,-0.06185662514569179,0.8748118908757242,0.11990446379125826,-0.03841147158625974,14113.792856411452,31.0,1.0,0.7573346053895897,14113.792856411452,-14079.234082023977,0.2853539181105589,0.6250455749504908,4.0,0.0,0.19055414579993163,0.19055414579993163
