iteration,chain,σ,Pm,Ps,Am,As,ρ[1],ρ[2],ρ[3],ρ[4],ρ[5],ρ[6],ρ[7],ρ[8],ρ[9],ρ[10],ρ[11],ρ[12],ρ[13],ρ[14],ρ[15],ρ[16],ρ[17],ρ[18],α[1],α[2],α[3],α[4],α[5],α[6],α[7],α[8],α[9],α[10],α[11],α[12],α[13],α[14],α[15],α[16],α[17],α[18],lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
1015,1,0.043977884284233625,0.02178842462103627,0.03707443072702616,-0.10342408695979212,0.17757190855459504,0.0020231163961738903,0.04932603961245572,0.008703050714717222,0.010757071589870923,0.015219210143790584,0.015061077922892355,0.09499001250463114,0.03935187246390893,0.025604550508264313,0.07095039824655155,0.002154931504652435,0.017610272395488163,0.015632730420522933,0.019546270384216288,0.026191203659834187,0.008751538559355104,0.007351999959050458,0.018677824140948956,-0.09038720208374426,0.13135789906928116,-0.13621770466717462,0.18355347581740591,-0.046887308247051326,0.036294590391258506,0.2794917661861804,-0.23749014130545198,-0.44044990801244926,0.07247972987724446,-0.0909238837018897,0.0921613281897847,-0.14312672677962457,-0.3320296328466287,0.046867140647673215,0.032296408547350025,-0.018456702854831347,0.07317458322062775,22973.229458368136,15.0,1.0,0.9919345819163934,22973.229458368136,-22960.680591434128,-0.0820913617280894,-0.42296222934965044,4.0,0.0,0.2352207044895894,0.2352207044895894
1016,1,0.04293931561208719,0.03180390498621917,0.028202387670391887,-0.021402615348033168,0.2120839767542609,0.0010562434199806257,0.05198643729312902,0.0022315870158073144,0.009933799325935374,0.017515212962716208,0.01084005815461987,0.07490594639463134,0.046323921079508515,0.026527385359330555,0.06095856773443964,0.003483395092762298,0.015989900691331122,0.027627354268711678,0.03291776664545438,0.04435074948625344,0.012919748376888687,0.0017926803851180128,0.021980606613067468,-0.11122046406929557,0.13634995475281447,-0.18520351023583315,0.18342714291888118,-0.04657380792862802,0.023827979490209473,0.2815357592411546,-0.1434156431624861,-0.4501308639847733,0.050194537543518984,-0.046647820247766335,0.08612115539795245,-0.13522174963915298,-0.36202776753933547,0.1679864855805926,0.036253467915030806,-0.12649537986609669,0.06251699870013887,22968.367443816824,15.0,1.0,0.9727021153854734,22968.367443816824,-22944.04047201801,0.03210277420657803,-0.15545406942692352,4.0,0.0,0.2352207044895894,0.2352207044895894
1017,1,0.04277643547426457,0.020346044555811,0.027680986215555033,-0.07550993822775587,0.19235381529427892,0.0014939902909531068,0.05464816405458452,0.006446138677961146,0.010105270980457328,0.017284152926607,0.011821090155050354,0.07930587111405235,0.049487928029733494,0.032699915806753695,0.05622195031970345,0.00023025094569523188,0.017769325454561214,0.020313058470005578,0.032731099926189784,0.03612498440549557,0.01616599107613698,0.006690403440620965,0.01681369252021471,-0.08847536160969578,0.13453698817579912,-0.17380438276042046,0.18282626314553704,-0.048039740687798295,0.021627568334186213,0.27047596230102083,-0.12474991656571635,-0.4041351577299985,0.05601635022491691,-0.07802176703545342,0.0859610152104779,-0.15651186427690264,-0.37071436932945606,0.10946310127527734,0.026687421897242596,-0.09772990728668063,0.06330355576278614,22970.181436019753,15.0,1.0,0.9907374254869893,22970.181436019753,-22947.378652210686,0.028406168672518106,-0.47879544517127215,4.0,0.0,0.2352207044895894,0.2352207044895894
1018,1,0.0428105290273655,0.018446848988142014,0.028280782600570306,-0.06072095548820063,0.18692306272925477,0.0013997901621999405,0.05171737654749866,0.00423537776497346,0.010041665300471188,0.016187177980592115,0.01110364978004032,0.07715184479259599,0.05092965782656316,0.027832785829993247,0.05652971443927095,0.00018012474810157733,0.01613743653691099,0.02452401734385741,0.022048395023831657,0.04525083874613104,0.01547925893906936,0.00480035298988972,0.01823675266234498,-0.07484368814206863,0.13714237597660378,-0.16916008754330522,0.18459169305649248,-0.048670484673718144,0.02094473835436404,0.2748575398292403,-0.13766326846281648,-0.42901824919588455,0.048145813088286436,-0.07091887098968769,0.0863228645638984,-0.12928276410346784,-0.32648023023506356,0.12185690395739127,0.01943812893002337,-0.1028383693063359,0.06364382501478726,22974.427430697993,15.0,1.0,0.987300402382553,22974.427430697993,-22951.79903657382,-0.12645707203046186,-0.23782877359553822,4.0,0.0,0.2352207044895894,0.2352207044895894
1019,1,0.04384192590947412,0.026209025080001065,0.03657023461001971,-0.022175251314450875,0.17990683862278825,0.015245951047135704,0.057324040527253275,0.003395262950013415,0.010595430077934431,0.012323187748325743,0.01534932222485632,0.07650041012945874,0.03983121642737847,0.017195531572677385,0.07684527770217486,0.0018396395604143667,0.01658764113684058,0.02543813006103891,0.020287465896988238,0.02133490998401894,0.013914045991535447,0.026040544630383865,0.019763229225833897,-0.07153759609607853,0.14022200070135038,-0.16427398151701003,0.18505448612733552,-0.050947776479130805,0.03688258915407008,0.2783146139217344,-0.22099190890604345,-0.44777687355670487,0.07097246892208638,-0.0565953660517273,0.09309494433243877,-0.13804328667625715,-0.1447300067987144,-0.0065350249930146015,0.0634792028265075,0.02698964187188918,0.07303054831843765,22983.69363195337,15.0,1.0,1.0,22983.69363195337,-22964.533920219266,-0.06294422534847399,-0.4572954902869242,4.0,0.0,0.2352207044895894,0.2352207044895894
1020,1,0.04296045400720468,0.018388391772794516,0.02847196789313168,-0.005332654194750257,0.1742832059857366,0.0004860531123855302,0.053719722974969214,0.0057260543062652635,0.01004456198227952,0.014617765979386362,0.013886475716587732,0.07839895871840352,0.02998236920004615,0.025191730216335917,0.051523882609312,0.0005240847498370606,0.016755962288670018,0.02566740432426299,0.052349807339898934,0.037024143693443326,0.01142896316477335,0.0011774330434824207,0.0211484640490308,-0.08356326703376574,0.13974344335966413,-0.13643719014970895,0.18277738549226888,-0.04956176137686097,0.027975841817576255,0.27863041677160966,-0.2694375454060437,-0.38825725998541466,0.0547985815231827,-0.051444698000928706,0.09460457785019673,-0.1388429259190798,-0.13913423086383223,0.05726406056319717,0.02780286448982938,-0.1102282209891475,0.05723721237864002,22980.471485693437,15.0,1.0,0.949348150797783,22980.471485693437,-22964.069992474615,0.12050100445048884,-0.3126453471268178,4.0,0.0,0.2352207044895894,0.2352207044895894
1021,1,0.04328601400301876,0.040827510410036384,0.027932125904384018,-0.025985423673514578,0.1733164247912199,0.006679747423431605,0.060735473972623244,0.009474981367841164,0.0097578399118057,0.015656732853729212,0.013733912146036684,0.07519870271812952,0.03217231828230023,0.032606144714324756,0.06553574511636182,0.0006037749110099445,0.01716032026135662,0.0210285940380805,0.060760081986165636,0.02961416283623057,0.011117210555618859,0.00792658218954303,0.021267914261822667,-0.07932416974300617,0.13349637426307864,-0.13160485443894995,0.18053740469936336,-0.04561732965621427,0.03635906243965785,0.2773160172213258,-0.24674844982775918,-0.3950160885281239,0.06018486335354368,-0.05336578098443854,0.08798250980499005,-0.1406455118423752,-0.10537301840275616,0.1138508748436541,0.03882709246790464,-0.03210119065603011,0.06714314516420537,22987.49140248883,15.0,1.0,0.9980034575026475,22987.49140248883,-22965.779157078476,-0.2959300466864079,-0.6085687996492197,4.0,0.0,0.2352207044895894,0.2352207044895894
1022,1,0.043325147999393215,0.025871569519871702,0.028338452790452776,-0.011093083491144132,0.19710381676502126,0.0068899715900265675,0.05471687333720458,0.0027919003437419185,0.010401033347718925,0.01510113685643197,0.01669002390777326,0.08497861440382169,0.03425298240267193,0.03025342869568964,0.05648043896365483,0.0003574151401144997,0.016747836336935672,0.05167417579068305,0.07484226376934124,0.01652860316129499,0.009979231127242237,0.015598546278861586,0.021332473222755995,-0.05679350454648504,0.13874186642555006,-0.16179427803463026,0.1812634241898582,-0.050134855862387154,0.037424095508641765,0.28531108941589506,-0.028568879913740793,-0.3890670240646749,0.06288430902739645,-0.036846917460561006,0.09087979561516006,-0.1121120603807165,-0.105406361660015,0.026110576214530022,0.03546724043291143,-0.013239146032264107,0.07173522403516233,22980.339871655615,15.0,1.0,0.7719535507006259,22980.339871655615,-22957.853152475716,0.26810750112417736,0.4124395518701931,4.0,0.0,0.2352207044895894,0.2352207044895894
1023,1,0.043062316242398715,0.02766530060531931,0.04145807163314437,-0.022176495787601606,0.1419777678663812,0.0019925945975741463,0.0645786773992574,0.005455023427184113,0.010243801405547587,0.01476084796148498,0.011574364492883878,0.07756913234715733,0.0322986275635185,0.016469096817134883,0.07396502685370303,0.00778701468572529,0.017212895062701673,0.011800292563555444,0.054095217277422177,0.024131274128727457,0.012260311891354734,0.0035000133404103485,0.026304244449540718,-0.09971141993019406,0.14076137892529317,-0.1371542848609351,0.18503710939296497,-0.04708405551920127,0.030273274903001468,0.27105991080324465,-0.27938454402337387,-0.48139910234483985,0.057941215903755984,-0.0589265980984464,0.09418714075577835,-0.19838692362840285,-0.1327807215052082,0.10626559953202744,0.029604649232030857,-0.07291796173513516,0.08382312041884936,22978.954358060048,15.0,1.0,0.9973168260972298,22978.954358060048,-22956.563454291198,-0.22783968457588344,-0.3234895959358255,4.0,0.0,0.2352207044895894,0.2352207044895894
1024,1,0.04380272739416534,0.01937741441723311,0.041089564203185776,-0.04949691318379984,0.26518039670562704,0.0022163577157531286,0.05988833178131083,0.0013066628854873088,0.010328181098045886,0.011064535052032047,0.01626589509707162,0.08256424859418703,0.025978586841704374,0.01871783769747387,0.06973341767677499,0.0002603583901571874,0.017418609466301853,0.01625259256846211,0.0839251296694125,0.010821044883379918,0.010924337806069256,0.003013482704068651,0.01832113996686875,-0.06817949161817455,0.13758392222305957,-0.19651704919173038,0.1762544604838103,-0.05021487089758467,0.03283136272930197,0.27484355031814783,-0.22990814073191762,-0.4759255651163547,0.06659124725631334,-0.05531730099902168,0.09313129391806124,-0.11129681530675534,-0.057566902030057585,0.018596512253286165,0.035985437629601665,-0.05379610371362985,0.06429825748744043,22978.669500169366,15.0,1.0,0.8959318401992696,22978.669500169366,-22955.027784210775,0.14191628391563427,0.26952726339004585,4.0,0.0,0.2352207044895894,0.2352207044895894
1025,1,0.042966200490316776,0.013863432685526925,0.04469454183299468,-0.03011196869274295,0.17883799003945816,0.007422210261499667,0.062280837286096166,0.0034359681844964318,0.009885311872872391,0.013042277047649764,0.014242251083145243,0.07861163193625702,0.013109026329893591,0.02581534836383049,0.06405959619565671,0.0003217042305817017,0.01917696515095803,0.011096048308286331,0.06820717320995077,0.021364028504348133,0.008047159513394374,0.003857414012142073,0.013301349847135074,-0.07557615241132844,0.1385074278028104,-0.18383530520494284,0.18596793161087816,-0.046453832643538126,0.035033206983143085,0.2775337967584722,-0.2766497113440025,-0.45107501291093294,0.06280220979047954,-0.04659145432838553,0.10288511209827399,-0.13645122808132154,-0.10415584758464275,-0.005897288938644708,0.017657332272969648,-0.06036036240035162,0.061272096148057086,22980.29052686866,15.0,1.0,0.9815179180589463,22980.29052686866,-22960.366927435356,-0.21431817296979716,-0.24061149408225901,4.0,0.0,0.2352207044895894,0.2352207044895894
1026,1,0.04349614585577546,0.01767311108542904,0.04403486316277716,-0.050266101407600176,0.1505401502352661,0.0065683232128847914,0.05894283403679277,0.0016713388928329645,0.010197168378193655,0.010478410924129485,0.015134704909037455,0.07910936917170465,0.05125835353207036,0.017912558838143224,0.06460778370296205,0.0013349656546608722,0.01969404036099947,0.010553691353516982,0.052754519971296175,0.030343505088010907,0.01338892765692412,0.007956434502350488,0.021867761100759366,-0.06321042607069573,0.1373087638658404,-0.19474941768759188,0.1805322404273007,-0.05549900155500535,0.022007497321920193,0.2749820611360003,-0.18251086345426137,-0.4119220052917727,0.05944333012681228,-0.0528387487580873,0.09652723603650694,-0.1927048403166329,-0.11267573533514828,0.11266569625029241,0.0433139877132712,-0.04169690577209292,0.0742924064798869,22986.06217914154,15.0,1.0,0.986451951542367,22986.06217914154,-22962.391841589964,-0.14641721154475817,-0.17289051412444678,4.0,0.0,0.2352207044895894,0.2352207044895894
1027,1,0.04329767090124442,0.031864091527535075,0.05565706005383502,-0.036385935866040976,0.16901864171441155,0.0067306814534232404,0.05832432587408861,0.005825564941071526,0.010262691914766987,0.013415713557246632,0.011320056302394672,0.0772204658183318,0.048073342400902684,0.018867918358550236,0.09992871686759137,0.006814875093416653,0.016546117609971798,0.039894180419209835,0.07242494299640674,0.041488167948983364,0.019671459956815705,0.0018677241558362112,0.016020224042172883,-0.07718875651053365,0.13644458304384122,-0.1489086756169566,0.18576493529809462,-0.04799393326482193,0.03627109158517532,0.278405744500866,-0.14393105951102528,-0.47189966824068263,0.06517607879390015,-0.05126860978522955,0.0944381021107746,-0.15595306269823975,-0.1329773113799735,0.07227594247794573,0.05134610916759506,-0.0445870810860189,0.06177226311451943,22988.115072319706,15.0,1.0,0.7847417847492217,22988.115072319706,-22965.57897072139,0.11064098112547072,0.520127562846028,4.0,0.0,0.2352207044895894,0.2352207044895894
1028,1,0.043500512749434894,0.022004015271917435,0.02550996813852246,0.04104227193498002,0.1882333617565396,0.010578058383687682,0.05793819856128256,0.003012548107490746,0.010623333120811868,0.01684899793187309,0.016071667451199877,0.07800865372800858,0.03999145730771598,0.022363454465425134,0.05847672250480928,0.002773015472852666,0.018441496063922997,0.01471462764759914,0.07302387667696685,0.03032617602616063,0.012044345773093875,0.012182752129467206,0.02315126756351768,-0.0602887685652622,0.13600457113377512,-0.16702247038716728,0.18496059835902764,-0.048647875235616624,0.030460859776721506,0.2772041592600897,-0.19776084403233413,-0.4025144119584467,0.06424905746524352,-0.04505520428126422,0.096194344459426,-0.11804926788532025,-0.08721946651677213,0.013915784028451667,0.04452120767948151,-0.053975501060153204,0.08004168565690868,22989.526153574338,31.0,1.0,0.9973043226674452,22989.526153574338,-22976.821362658586,-0.06546996950055473,-0.14927014884597156,4.0,0.0,0.2352207044895894,0.2352207044895894
