iteration,chain,σ,Pm,Ps,Am,As,ρ[1],ρ[2],ρ[3],ρ[4],ρ[5],ρ[6],ρ[7],ρ[8],ρ[9],ρ[10],ρ[11],ρ[12],ρ[13],ρ[14],ρ[15],ρ[16],ρ[17],ρ[18],α[1],α[2],α[3],α[4],α[5],α[6],α[7],α[8],α[9],α[10],α[11],α[12],α[13],α[14],α[15],α[16],α[17],α[18],lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
501,1,0.031628420155978554,0.017262398994898058,0.025582451340541053,0.031183294663694437,0.3023523840639133,0.030650103103734807,0.014740754291093068,0.007026234450297316,0.04237652653626588,0.005281711253885384,0.005706738555544555,0.015059708988634332,0.05063132326787508,0.04895999555721704,0.03790033130107203,0.030307787385679685,0.021373501035906798,0.012632773624359979,0.03697636513294867,6.882353608063213e-5,0.03230713859516581,0.03683031858984542,0.026004851645223967,-0.0772359768089131,0.13144549537213607,-0.12151009269296385,0.4821113129375989,-0.05863677325279652,-0.026266458815751938,-0.2659702337084517,0.00872908509077959,0.29974280620891647,-0.3320378927605524,0.05438543967262293,0.14801017706323172,0.06149886541275641,-0.3594015532262458,-0.024720044514559704,0.079136394795328,0.050140675285838404,-0.0891018840486603,8587.963445370258,31.0,1.0,0.9814054065179963,8587.963445370258,-8560.891938389594,-0.07951060238883656,-0.9767681116827589,5.0,0.0,0.2085037464058378,0.2085037464058378
502,1,0.03151661364293935,0.026616295207896545,0.01572320042948824,-0.11079015020375395,0.19301128217640667,0.02762562026440019,0.02005823183882921,0.0027576532924775605,0.05361593518784969,0.0077967080544714224,0.005163510032471135,0.03372145349735338,0.013691839021538256,0.024815503044959494,0.030460965202534246,0.030409624972364747,0.017677333448155145,0.048814180066392945,0.054352149755976575,0.00015669064216875973,0.02473186398560535,0.03616226216806046,0.045970637807726956,-0.0713477796312639,0.12377073300027099,-0.09901112443045307,0.4716726663047967,-0.03392359741994791,-0.005464322889169242,-0.29050461976814557,-0.020178510139043905,0.2340465788722127,-0.30491049739026344,0.05890817579751133,0.14317130011037107,0.1089497234206192,-0.31342529065628716,-0.16092842045176917,0.06602614581808637,0.04912163140045358,0.014636789659282664,8591.5969226591,15.0,1.0,1.0,8591.5969226591,-8576.179074613041,-0.10291114462052064,-0.25825999451808457,4.0,0.0,0.2085037464058378,0.2085037464058378
503,1,0.031426636535811195,0.02050904745593967,0.031139724763478698,-0.04988069792571061,0.22491937943805151,0.031066134035481953,0.015300075895617334,0.0212197862451235,0.05078112582710987,0.00792517931300592,0.0034252288254387753,0.03740766710320815,0.021424108952602133,0.0282673564896401,0.026431189127599026,0.0342726501456633,0.020653602435576793,0.01572843539140272,0.028374060726311393,0.00026685836704277955,0.02848167247515356,0.04995943439536276,0.031134988069418446,-0.06077459174423499,0.12137451078116902,-0.11232129191546585,0.4665480498292718,-0.04673860416509133,-0.004314470938550717,-0.17908120580273806,0.002262001609536442,0.21376549519897534,-0.34685376594275336,0.06381802951077697,0.14534077525494377,0.13220890452633915,-0.2557074127943281,0.09888321995972545,0.05547327837746007,0.06555437363581308,-0.026097826416899617,8593.453353719091,15.0,1.0,0.9691452647743086,8593.453353719091,-8575.641276500663,0.1427848502935376,-0.3900110697359196,4.0,0.0,0.2085037464058378,0.2085037464058378
504,1,0.03178617836563557,0.033148289330966633,0.016924304157085398,-0.017590345766324317,0.2197710167895395,0.02861678129609698,0.01763428868412419,0.01026455674089659,0.04598270468878623,0.005035844853456612,0.0031883241230066793,0.027625921781792323,0.04879744839063692,0.03350817348459951,0.048607410909747684,0.03544267329076753,0.017913561413179686,0.030490210321239098,0.025720698182797326,0.00019090525995987237,0.03049249926113786,0.03660652484850563,0.031147992526196173,-0.08628508370352987,0.13015949351252992,-0.1070454150671687,0.473083628253351,-0.03851153089323237,-0.03639901658998316,-0.3093582754350258,0.01699724169786164,0.2873146541772511,-0.23184538491124407,0.059158114095534765,0.14160165401298094,0.154016609670685,-0.25361106715088333,0.2107486689604734,0.05376049460058221,0.05687903481663681,0.0037273440317213136,8597.293012680313,15.0,1.0,0.990966562380315,8597.293012680313,-8579.147064470244,-0.33354631669135415,-0.5607068092194822,4.0,0.0,0.2085037464058378,0.2085037464058378
505,1,0.032253939764600933,0.034749248170163255,0.0672733756339799,-0.08274730686009962,0.22222336152680375,0.044243012098452,0.03709184263965359,0.014754934283360829,0.05744895728990455,0.0024710675642614552,0.003103271519768985,0.08026423966980982,0.017816013784590166,0.031654641712362944,0.035691037953191285,0.04308169414733079,0.023722877063186213,0.01759571246898723,0.016924248872489906,0.0006919810434030606,0.040928076291465415,0.02657012235268985,0.04200367496157269,-0.05883032046317762,0.14084210439634628,-0.08296592936034941,0.4783393135550439,-0.05509545283508481,-0.019170657241528485,-0.05875397892733021,-0.008882414061705151,0.2520000303411845,-0.32317389411727315,0.05873372611675126,0.1504088212826272,0.14099721158321954,-0.3664160607153228,0.04253686488272691,0.0973700372425298,0.02857293772011406,0.013359682479127128,8587.317262447004,31.0,1.0,0.8687521128335685,8587.317262447004,-8569.91117727483,0.2016094450136734,0.3047431145569135,4.0,0.0,0.2085037464058378,0.2085037464058378
506,1,0.0317715673292853,0.025678485148342256,0.04986657855978943,-0.09181143634999955,0.2536952283751028,0.014202099724915488,0.03182467969490604,0.01176106159002154,0.044590378420021365,0.004718236631387817,0.003332752728076078,0.060049385720326344,0.03367978237602117,0.036412703046106054,0.014163596290473684,0.030754053484312076,0.02444138664819223,0.06820572714432738,0.01703589854350326,0.0021196440367016642,0.07175882557445155,0.027653304886022495,0.01921501119409367,-0.07635632317751197,0.15678162699395817,-0.10963624276876419,0.46513576414501706,-0.03975817887870647,-0.022985737541981188,-0.19392981711787735,-0.000991618506385274,0.26719986036596227,-0.2767765735836043,0.05729692695702635,0.14466373391749687,0.13013571840506677,-0.38063858668814127,0.254201173500093,0.1159450485999037,0.04498809754656449,-0.062155347602687885,8583.855977333107,15.0,1.0,0.5884037342975249,8583.855977333107,-8556.1672377769,0.5370343928570946,1.3713216225896758,4.0,0.0,0.2085037464058378,0.2085037464058378
507,1,0.03182600816269835,0.017642731113936265,0.01904882743310913,0.04297663808740221,0.22092579600762108,0.03692997237591379,0.02557172327613236,0.03824493910283752,0.06571560701096389,0.009982320037555982,0.0033605356937160664,0.03809578306433342,0.027926318173301528,0.017536206690584494,0.015567074852151096,0.025364973295441042,0.01068605777915044,0.004971408036425006,0.024953300600596667,0.06589324602571205,0.03066899824247551,0.03292287333546048,0.03281421885033404,-0.0845326704588888,0.13021825163198092,-0.04114707041595477,0.4903863938565707,-0.04940111051889049,-0.027199245276741633,-0.2277801222379227,0.00538548642292332,0.2372230807748877,-0.44210686330436666,0.05612827037239223,0.1346361580990686,0.06024532134597269,-0.29206164802545775,-0.06674522374349547,0.03178081123379907,0.036986378763730454,0.02780925859623985,8583.030023269968,15.0,1.0,1.0,8583.030023269968,-8557.031685908678,-0.03767963944483199,-0.44638714472966967,4.0,0.0,0.2085037464058378,0.2085037464058378
508,1,0.03179448800840559,0.03192909213361469,0.02215807171026816,-0.04895557922963125,0.2066156704043944,0.01872353069108247,0.0226363985809643,0.021751004422854006,0.058137136508624565,0.007487143780646521,0.005228144059404018,0.0328330561096987,0.025822962774153066,0.0117699847027629,0.014780104199358511,0.02835607558819763,0.016877300276702832,0.011272077738492654,0.048877601829055914,0.004451281811299857,0.025903277967036096,0.026711015016519984,0.05459550316669018,-0.08344059686402154,0.14144653823152326,-0.09351165868334532,0.4667509457616927,-0.02939460548255058,-0.04171797250198155,-0.20133289829571005,0.005755232143260394,0.1824185769158101,-0.3724058834858262,0.07155571841221622,0.13942845530636538,0.03198942833669715,-0.3125106672067562,0.2161979929345888,0.07793108217126694,0.04300927969039783,0.0165276302033256,8590.491200576174,15.0,1.0,0.46598432432699266,8590.491200576174,-8562.970548592762,0.828842991604688,1.5296370996475162,4.0,0.0,0.2085037464058378,0.2085037464058378
509,1,0.03183572196735441,0.019762847425792006,0.03147611949376751,0.13292166984750098,0.2023000951667874,0.03139423501607388,0.04407909593269094,0.002574633859360303,0.041596861823535274,0.004074239706884113,0.003631028214276141,0.04340227518727124,0.03261236687059088,0.007446699594760911,0.028224250235139043,0.038321110353063785,0.019569184660491682,0.004463666385513928,0.030418209520033258,0.005865072662237688,0.03478944429665749,0.036187033763933826,0.010149940919831162,-0.09961143135235676,0.14474309086334478,-0.14212917099792055,0.4754466763943051,-0.05396842403650892,-0.0012590861495056721,-0.1354211882527363,0.0009987172630254548,0.2038240251036435,-0.3228152741729198,0.04740621840951112,0.14425945624664796,0.11174461362456116,-0.3269819365973839,0.10066100277252141,0.05766981920153179,0.03762808767860532,-0.05979744244616777,8588.463791151751,15.0,1.0,0.6346171472831642,8588.463791151751,-8566.097166975936,0.5136199754906556,0.7576472778418974,4.0,0.0,0.2085037464058378,0.2085037464058378
510,1,0.031325137615762166,0.017645895587451603,0.020062019874103016,-0.09594534470519252,0.2340946835075619,0.039792313604947505,0.015095014293912305,0.011221865649668783,0.05543371898689144,0.0008287824831586117,0.001585015735199226,0.022787696670087544,0.014376440241503894,0.006639082145990022,0.00483423973216959,0.040036765136024374,0.011157696226174883,0.015780335552824046,0.02014086562865511,0.030476446824120724,0.042747007094494256,0.0491264470147599,0.0201084316241112,-0.04575846090467749,0.13059192247051554,-0.12372405787922802,0.4805313903064907,-0.0404026939988321,-0.03229868696414454,-0.26442576101827275,-0.011438987770995324,0.21649773973046585,-0.40242350532060056,0.0670659739871416,0.13106162791158396,-0.017923533418089235,-0.3762058284403622,0.26996717120656083,0.07973188433927471,0.06950219450785232,-0.00532162201525593,8583.019105345016,15.0,1.0,0.977975823198493,8583.019105345016,-8563.206134928638,-0.07947704509388132,-0.1613941516898194,4.0,0.0,0.2085037464058378,0.2085037464058378
